citizenId,name,gender,dob,occupation,incomeCategory,mobile
C04521,Citizen_4521,F,1970-07-09,Farmer,Middle,9000004520
C04522,Citizen_4522,F,1961-11-18,Student,Low,9000004521
C04523,Citizen_4523,M,1965-03-23,Farmer,Low,9000004522
C04524,Citizen_4524,M,1996-09-01,Agricultural Labour,Low,9000004523
C04525,Citizen_4525,F,1965-07-05,Government Employee,Low,9000004524
C04526,Citizen_4526,F,1987-09-20,Farmer,Middle,9000004525
C04527,Citizen_4527,M,1962-09-22,Farmer,Low,9000004526
C04528,Citizen_4528,F,1973-04-15,Business Owner,Low,9000004527
C04529,Citizen_4529,F,1985-08-01,Private Employee,High,9000004528
C04530,Citizen_4530,F,1991-03-17,Retired,Low,9000004529
C04531,Citizen_4531,F,1984-06-20,Unemployed,High,9000004530
C04532,Citizen_4532,F,1989-12-19,Business Owner,Middle,9000004531
C04533,Citizen_4533,F,1981-10-11,Student,Middle,9000004532
C04534,Citizen_4534,M,1981-06-21,Government Employee,High,9000004533
C04535,Citizen_4535,F,1968-10-23,Agricultural Labour,Middle,9000004534
C04536,Citizen_4536,M,1979-09-12,Business Owner,Low,9000004535
C04537,Citizen_4537,M,1999-06-06,Student,Low,9000004536
C04538,Citizen_4538,F,1969-01-15,Private Employee,Low,9000004537
C04539,Citizen_4539,F,2001-06-04,Agricultural Labour,High,9000004538
C04540,Citizen_4540,M,1965-05-27,Student,Middle,9000004539
C04541,Citizen_4541,F,2005-05-11,Private Employee,Low,9000004540
C04542,Citizen_4542,M,1962-11-05,Retired,High,9000004541
C04543,Citizen_4543,F,2008-10-09,Retired,Low,9000004542
C04544,Citizen_4544,M,1992-12-25,Private Employee,Middle,9000004543
C04545,Citizen_4545,M,1972-12-12,Government Employee,Low,9000004544
C04546,Citizen_4546,M,2010-03-24,Business Owner,Middle,9000004545
C04547,Citizen_4547,M,2007-12-06,Government Employee,Middle,9000004546
C04548,Citizen_4548,M,1978-11-27,Farmer,High,9000004547
C04549,Citizen_4549,F,1965-03-26,Agricultural Labour,High,9000004548
C04550,Citizen_4550,M,1983-12-27,Private Employee,Middle,9000004549
C04551,Citizen_4551,F,1996-06-19,Farmer,High,9000004550
C04552,Citizen_4552,M,1978-08-20,Business Owner,Low,9000004551
C04553,Citizen_4553,M,2001-04-05,Student,Middle,9000004552
C04554,Citizen_4554,F,1960-02-18,Agricultural Labour,Low,9000004553
C04555,Citizen_4555,M,1979-12-24,Government Employee,Middle,9000004554
C04556,Citizen_4556,F,1990-02-07,Government Employee,High,9000004555
C04557,Citizen_4557,F,2004-03-15,Unemployed,High,9000004556
C04558,Citizen_4558,F,1965-03-16,Government Employee,Middle,9000004557
C04559,Citizen_4559,M,1967-02-05,Farmer,Low,9000004558
C04560,Citizen_4560,M,2004-12-07,Agricultural Labour,Low,9000004559
C04561,Citizen_4561,M,1965-05-19,Business Owner,High,9000004560
C04562,Citizen_4562,M,1970-10-17,Farmer,High,9000004561
C04563,Citizen_4563,M,1997-07-22,Unemployed,Middle,9000004562
C04564,Citizen_4564,F,1970-04-04,Agricultural Labour,High,9000004563
C04565,Citizen_4565,M,1992-03-03,Government Employee,Low,9000004564
C04566,Citizen_4566,F,1985-09-24,Government Employee,Low,9000004565
C04567,Citizen_4567,F,1969-04-25,Unemployed,High,9000004566
C04568,Citizen_4568,F,1991-01-10,Agricultural Labour,Middle,9000004567
C04569,Citizen_4569,M,1960-11-07,Agricultural Labour,High,9000004568
C04570,Citizen_4570,M,1992-08-10,Farmer,Middle,9000004569
C04571,Citizen_4571,M,1967-04-24,Government Employee,Low,9000004570
C04572,Citizen_4572,M,2008-04-09,Business Owner,High,9000004571
C04573,Citizen_4573,F,1987-01-16,Agricultural Labour,Middle,9000004572
C04574,Citizen_4574,F,2009-07-12,Farmer,High,9000004573
C04575,Citizen_4575,F,1989-06-25,Private Employee,Middle,9000004574
C04576,Citizen_4576,F,1969-04-03,Unemployed,High,9000004575
C04577,Citizen_4577,M,1967-07-01,Government Employee,High,9000004576
C04578,Citizen_4578,F,2001-09-24,Agricultural Labour,Low,9000004577
C04579,Citizen_4579,M,1980-12-25,Retired,Low,9000004578
C04580,Citizen_4580,M,2008-10-20,Unemployed,Low,9000004579
C04581,Citizen_4581,M,1987-07-28,Retired,Low,9000004580
C04582,Citizen_4582,M,1982-10-20,Business Owner,Middle,9000004581
C04583,Citizen_4583,F,1985-11-20,Government Employee,High,9000004582
C04584,Citizen_4584,M,2009-04-07,Retired,Low,9000004583
C04585,Citizen_4585,M,1991-02-24,Student,High,9000004584
C04586,Citizen_4586,M,2010-01-19,Retired,Low,9000004585
C04587,Citizen_4587,F,2001-01-18,Unemployed,Low,9000004586
C04588,Citizen_4588,M,1971-04-10,Government Employee,Low,9000004587
C04589,Citizen_4589,F,1981-09-25,Retired,Middle,9000004588
C04590,Citizen_4590,F,2004-09-23,Government Employee,High,9000004589
C04591,Citizen_4591,M,1975-08-11,Farmer,High,9000004590
C04592,Citizen_4592,F,1971-03-17,Student,High,9000004591
C04593,Citizen_4593,M,2003-06-18,Student,High,9000004592
C04594,Citizen_4594,F,1982-06-28,Agricultural Labour,Low,9000004593
C04595,Citizen_4595,M,1996-07-26,Farmer,Low,9000004594
C04596,Citizen_4596,F,1993-03-25,Government Employee,Middle,9000004595
C04597,Citizen_4597,F,1994-09-07,Retired,Low,9000004596
C04598,Citizen_4598,F,1996-11-07,Private Employee,Low,9000004597
C04599,Citizen_4599,M,1962-05-23,Government Employee,Middle,9000004598
C04600,Citizen_4600,F,1988-06-17,Business Owner,Middle,9000004599
C04601,Citizen_4601,F,1977-09-14,Retired,High,9000004600
C04602,Citizen_4602,F,1966-07-08,Retired,Low,9000004601
C04603,Citizen_4603,M,1962-07-08,Agricultural Labour,Middle,9000004602
C04604,Citizen_4604,F,1982-03-19,Retired,Middle,9000004603
C04605,Citizen_4605,F,1962-02-09,Student,High,9000004604
C04606,Citizen_4606,F,1960-09-04,Agricultural Labour,High,9000004605
C04607,Citizen_4607,F,1976-02-12,Retired,Low,9000004606
C04608,Citizen_4608,M,2005-05-23,Government Employee,High,9000004607
C04609,Citizen_4609,F,1964-02-14,Unemployed,Low,9000004608
C04610,Citizen_4610,M,1979-07-01,Government Employee,Middle,9000004609
C04611,Citizen_4611,M,1965-09-20,Private Employee,Middle,9000004610
C04612,Citizen_4612,M,2010-06-11,Student,High,9000004611
C04613,Citizen_4613,F,1984-06-09,Private Employee,High,9000004612
C04614,Citizen_4614,F,1992-04-13,Business Owner,Low,9000004613
C04615,Citizen_4615,F,1988-02-09,Farmer,Low,9000004614
C04616,Citizen_4616,F,2003-05-21,Student,Middle,9000004615
C04617,Citizen_4617,F,1996-06-22,Unemployed,Middle,9000004616
C04618,Citizen_4618,M,1960-04-01,Agricultural Labour,Low,9000004617
C04619,Citizen_4619,F,2001-03-05,Retired,Low,9000004618
C04620,Citizen_4620,M,1993-07-26,Retired,Middle,9000004619
C04621,Citizen_4621,M,2004-02-21,Retired,High,9000004620
C04622,Citizen_4622,M,1984-09-08,Student,High,9000004621
C04623,Citizen_4623,M,1997-06-27,Retired,Low,9000004622
C04624,Citizen_4624,M,1976-01-25,Agricultural Labour,Middle,9000004623
C04625,Citizen_4625,F,1962-09-04,Agricultural Labour,Low,9000004624
C04626,Citizen_4626,F,2004-05-28,Farmer,Low,9000004625
C04627,Citizen_4627,F,1993-11-09,Business Owner,Low,9000004626
C04628,Citizen_4628,F,1989-01-01,Unemployed,Low,9000004627
C04629,Citizen_4629,F,1996-06-23,Student,High,9000004628
C04630,Citizen_4630,M,1979-03-20,Student,Middle,9000004629
C04631,Citizen_4631,F,1999-12-13,Unemployed,High,9000004630
C04632,Citizen_4632,F,1978-03-27,Agricultural Labour,High,9000004631
C04633,Citizen_4633,F,2004-12-12,Unemployed,Low,9000004632
C04634,Citizen_4634,F,1981-03-17,Farmer,Low,9000004633
C04635,Citizen_4635,M,1986-12-23,Agricultural Labour,High,9000004634
C04636,Citizen_4636,F,1973-05-10,Retired,High,9000004635
C04637,Citizen_4637,F,2004-06-19,Private Employee,Low,9000004636
C04638,Citizen_4638,F,2003-02-27,Unemployed,High,9000004637
C04639,Citizen_4639,M,1995-04-27,Private Employee,Middle,9000004638
C04640,Citizen_4640,F,2006-09-20,Retired,High,9000004639
C04641,Citizen_4641,M,2003-11-28,Farmer,Low,9000004640
C04642,Citizen_4642,M,1988-01-15,Agricultural Labour,Low,9000004641
C04643,Citizen_4643,F,2000-11-11,Retired,Middle,9000004642
C04644,Citizen_4644,M,2007-12-08,Farmer,Middle,9000004643
C04645,Citizen_4645,F,1995-05-03,Business Owner,Low,9000004644
C04646,Citizen_4646,M,1980-12-12,Private Employee,High,9000004645
C04647,Citizen_4647,M,2000-04-16,Private Employee,High,9000004646
C04648,Citizen_4648,F,2005-06-28,Unemployed,High,9000004647
C04649,Citizen_4649,F,1996-09-04,Government Employee,Low,9000004648
C04650,Citizen_4650,M,1986-06-13,Business Owner,High,9000004649
C04651,Citizen_4651,F,2005-08-04,Agricultural Labour,Middle,9000004650
C04652,Citizen_4652,M,2006-12-03,Retired,Low,9000004651
C04653,Citizen_4653,F,1964-12-01,Retired,High,9000004652
C04654,Citizen_4654,M,1967-07-04,Agricultural Labour,Middle,9000004653
C04655,Citizen_4655,F,1976-05-13,Agricultural Labour,Low,9000004654
C04656,Citizen_4656,M,1963-10-15,Student,Middle,9000004655
C04657,Citizen_4657,M,2006-05-28,Retired,Low,9000004656
C04658,Citizen_4658,F,2005-03-08,Retired,High,9000004657
C04659,Citizen_4659,F,1978-09-22,Retired,Middle,9000004658
C04660,Citizen_4660,M,1963-08-18,Agricultural Labour,High,9000004659
C04661,Citizen_4661,M,1981-04-06,Student,Low,9000004660
C04662,Citizen_4662,M,1965-11-24,Farmer,High,9000004661
C04663,Citizen_4663,M,2008-03-13,Retired,High,9000004662
C04664,Citizen_4664,M,1999-07-22,Unemployed,Middle,9000004663
C04665,Citizen_4665,M,1969-09-14,Student,High,9000004664
C04666,Citizen_4666,M,1995-04-27,Student,Middle,9000004665
C04667,Citizen_4667,M,1986-05-13,Private Employee,Low,9000004666
C04668,Citizen_4668,M,1960-04-22,Retired,Low,9000004667
C04669,Citizen_4669,M,1988-01-26,Government Employee,Middle,9000004668
C04670,Citizen_4670,M,1993-11-17,Unemployed,High,9000004669
C04671,Citizen_4671,F,2008-10-08,Private Employee,Low,9000004670
C04672,Citizen_4672,F,2010-12-02,Government Employee,Middle,9000004671
C04673,Citizen_4673,F,1998-03-22,Unemployed,Middle,9000004672
C04674,Citizen_4674,F,1994-08-28,Unemployed,High,9000004673
C04675,Citizen_4675,M,1999-07-12,Farmer,Middle,9000004674
C04676,Citizen_4676,F,2003-05-26,Student,Middle,9000004675
C04677,Citizen_4677,F,1988-03-14,Retired,Middle,9000004676
C04678,Citizen_4678,F,2003-05-03,Private Employee,High,9000004677
C04679,Citizen_4679,M,1988-10-09,Retired,Middle,9000004678
C04680,Citizen_4680,F,1960-01-07,Business Owner,Middle,9000004679
C04681,Citizen_4681,M,2008-03-02,Private Employee,Middle,9000004680
C04682,Citizen_4682,M,1985-10-08,Farmer,Low,9000004681
C04683,Citizen_4683,M,2007-07-22,Business Owner,Middle,9000004682
C04684,Citizen_4684,M,1983-08-08,Government Employee,Low,9000004683
C04685,Citizen_4685,M,1989-05-25,Farmer,High,9000004684
C04686,Citizen_4686,F,1974-06-03,Unemployed,High,9000004685
C04687,Citizen_4687,F,1969-11-05,Business Owner,Middle,9000004686
C04688,Citizen_4688,F,2007-08-12,Agricultural Labour,Low,9000004687
C04689,Citizen_4689,F,2005-09-07,Retired,High,9000004688
C04690,Citizen_4690,M,1963-12-26,Student,Low,9000004689
C04691,Citizen_4691,F,2006-07-20,Government Employee,Low,9000004690
C04692,Citizen_4692,M,1991-07-08,Government Employee,Middle,9000004691
C04693,Citizen_4693,M,1969-09-12,Unemployed,Low,9000004692
C04694,Citizen_4694,M,1989-03-26,Government Employee,Middle,9000004693
C04695,Citizen_4695,M,1971-06-25,Government Employee,Low,9000004694
C04696,Citizen_4696,M,1974-04-23,Retired,High,9000004695
C04697,Citizen_4697,M,1960-09-23,Business Owner,Low,9000004696
C04698,Citizen_4698,M,1976-01-07,Retired,Low,9000004697
C04699,Citizen_4699,F,1972-04-08,Government Employee,High,9000004698
C04700,Citizen_4700,M,2000-11-18,Government Employee,High,9000004699
C04701,Citizen_4701,F,1983-07-21,Agricultural Labour,Low,9000004700
C04702,Citizen_4702,F,2001-08-18,Farmer,Middle,9000004701
C04703,Citizen_4703,F,1974-08-04,Student,High,9000004702
C04704,Citizen_4704,M,1990-07-19,Unemployed,High,9000004703
C04705,Citizen_4705,M,2001-11-13,Business Owner,Middle,9000004704
C04706,Citizen_4706,F,1979-05-24,Private Employee,Low,9000004705
C04707,Citizen_4707,F,1991-11-23,Government Employee,Middle,9000004706
C04708,Citizen_4708,M,1987-05-01,Student,Low,9000004707
C04709,Citizen_4709,M,2000-08-07,Unemployed,High,9000004708
C04710,Citizen_4710,F,1999-04-09,Private Employee,High,9000004709
C04711,Citizen_4711,M,2000-10-02,Government Employee,High,9000004710
C04712,Citizen_4712,F,1999-10-15,Government Employee,High,9000004711
C04713,Citizen_4713,M,1965-12-12,Farmer,Low,9000004712
C04714,Citizen_4714,M,1966-10-17,Student,High,9000004713
C04715,Citizen_4715,F,1982-06-25,Agricultural Labour,High,9000004714
C04716,Citizen_4716,M,1968-06-01,Unemployed,Middle,9000004715
C04717,Citizen_4717,F,2007-11-17,Unemployed,High,9000004716
C04718,Citizen_4718,M,1985-11-15,Government Employee,Middle,9000004717
C04719,Citizen_4719,F,1986-08-03,Business Owner,High,9000004718
C04720,Citizen_4720,F,1975-03-18,Student,High,9000004719
C04721,Citizen_4721,M,2006-01-08,Student,Low,9000004720
C04722,Citizen_4722,F,1969-08-13,Private Employee,Low,9000004721
C04723,Citizen_4723,M,1980-06-19,Unemployed,Low,9000004722
C04724,Citizen_4724,F,1978-04-19,Unemployed,Low,9000004723
C04725,Citizen_4725,F,1999-06-20,Business Owner,Low,9000004724
C04726,Citizen_4726,M,1995-10-12,Student,High,9000004725
C04727,Citizen_4727,F,1986-06-14,Student,Low,9000004726
C04728,Citizen_4728,M,1990-01-17,Retired,Low,9000004727
C04729,Citizen_4729,M,1963-03-24,Agricultural Labour,Low,9000004728
C04730,Citizen_4730,M,2007-08-07,Unemployed,High,9000004729
C04731,Citizen_4731,F,1974-11-24,Private Employee,Middle,9000004730
C04732,Citizen_4732,F,2002-08-07,Private Employee,Low,9000004731
C04733,Citizen_4733,M,1978-09-15,Business Owner,High,9000004732
C04734,Citizen_4734,M,1998-02-14,Unemployed,Low,9000004733
C04735,Citizen_4735,M,1997-02-02,Farmer,Middle,9000004734
C04736,Citizen_4736,F,1985-12-24,Farmer,High,9000004735
C04737,Citizen_4737,F,1973-12-05,Unemployed,Middle,9000004736
C04738,Citizen_4738,F,2008-08-25,Government Employee,High,9000004737
C04739,Citizen_4739,F,1992-06-20,Student,High,9000004738
C04740,Citizen_4740,F,1965-08-14,Farmer,High,9000004739
C04741,Citizen_4741,M,1998-04-16,Agricultural Labour,Middle,9000004740
C04742,Citizen_4742,F,2009-12-22,Student,High,9000004741
C04743,Citizen_4743,M,1960-05-12,Retired,Low,9000004742
C04744,Citizen_4744,F,1986-07-19,Business Owner,Middle,9000004743
C04745,Citizen_4745,F,2010-04-23,Government Employee,High,9000004744
C04746,Citizen_4746,F,2009-09-02,Student,Low,9000004745
C04747,Citizen_4747,M,2002-06-13,Unemployed,Middle,9000004746
C04748,Citizen_4748,M,1995-04-15,Business Owner,High,9000004747
C04749,Citizen_4749,F,1988-02-19,Government Employee,Middle,9000004748
C04750,Citizen_4750,F,1975-05-12,Farmer,High,9000004749
C04751,Citizen_4751,F,1992-06-20,Government Employee,High,9000004750
C04752,Citizen_4752,M,1985-03-24,Student,Low,9000004751
C04753,Citizen_4753,M,1975-01-17,Unemployed,Middle,9000004752
C04754,Citizen_4754,F,1998-11-06,Business Owner,Low,9000004753
C04755,Citizen_4755,F,2009-04-12,Business Owner,High,9000004754
C04756,Citizen_4756,F,1998-06-06,Agricultural Labour,Low,9000004755
C04757,Citizen_4757,M,2003-06-13,Farmer,Low,9000004756
C04758,Citizen_4758,F,1964-01-17,Farmer,Low,9000004757
C04759,Citizen_4759,F,1979-07-20,Business Owner,Middle,9000004758
C04760,Citizen_4760,F,1960-05-19,Farmer,Low,9000004759
C04761,Citizen_4761,F,1985-05-15,Business Owner,Middle,9000004760
C04762,Citizen_4762,F,2007-10-04,Agricultural Labour,Middle,9000004761
C04763,Citizen_4763,M,1971-03-04,Student,Low,9000004762
C04764,Citizen_4764,M,2006-10-27,Unemployed,High,9000004763
C04765,Citizen_4765,F,1982-09-26,Unemployed,High,9000004764
C04766,Citizen_4766,M,2000-10-21,Farmer,Low,9000004765
C04767,Citizen_4767,F,1967-06-17,Government Employee,Low,9000004766
C04768,Citizen_4768,M,1983-03-28,Unemployed,High,9000004767
C04769,Citizen_4769,F,1960-02-27,Government Employee,High,9000004768
C04770,Citizen_4770,F,1980-12-01,Farmer,Low,9000004769
C04771,Citizen_4771,F,2010-08-07,Farmer,Low,9000004770
C04772,Citizen_4772,M,1964-03-28,Business Owner,Middle,9000004771
C04773,Citizen_4773,F,1966-09-03,Student,High,9000004772
C04774,Citizen_4774,M,1984-12-21,Agricultural Labour,High,9000004773
C04775,Citizen_4775,F,1998-10-25,Agricultural Labour,Low,9000004774
C04776,Citizen_4776,F,2000-12-12,Farmer,Middle,9000004775
C04777,Citizen_4777,F,1967-10-04,Government Employee,High,9000004776
C04778,Citizen_4778,F,1994-08-03,Unemployed,High,9000004777
C04779,Citizen_4779,F,1964-08-01,Farmer,High,9000004778
C04780,Citizen_4780,F,1999-03-20,Government Employee,High,9000004779
C04781,Citizen_4781,M,2008-09-23,Student,Low,9000004780
C04782,Citizen_4782,F,2004-02-20,Unemployed,Low,9000004781
C04783,Citizen_4783,M,1997-04-07,Private Employee,Low,9000004782
C04784,Citizen_4784,M,1977-10-12,Private Employee,Low,9000004783
C04785,Citizen_4785,M,1996-05-02,Farmer,Low,9000004784
C04786,Citizen_4786,F,2003-02-16,Retired,Middle,9000004785
C04787,Citizen_4787,F,1984-03-23,Retired,Middle,9000004786
C04788,Citizen_4788,M,1984-07-04,Agricultural Labour,High,9000004787
C04789,Citizen_4789,M,1986-12-05,Farmer,High,9000004788
C04790,Citizen_4790,M,1963-07-19,Student,Low,9000004789
C04791,Citizen_4791,F,1980-08-22,Agricultural Labour,Low,9000004790
C04792,Citizen_4792,M,1967-09-14,Farmer,High,9000004791
C04793,Citizen_4793,M,1994-02-04,Private Employee,High,9000004792
C04794,Citizen_4794,M,2003-10-28,Government Employee,Low,9000004793
C04795,Citizen_4795,M,1971-06-12,Retired,High,9000004794
C04796,Citizen_4796,M,1963-07-26,Private Employee,Low,9000004795
C04797,Citizen_4797,M,2010-05-27,Student,High,9000004796
C04798,Citizen_4798,F,1995-11-23,Agricultural Labour,Low,9000004797
C04799,Citizen_4799,F,2000-02-19,Unemployed,High,9000004798
C04800,Citizen_4800,M,1978-06-01,Student,Low,9000004799
C04801,Citizen_4801,M,1964-03-25,Farmer,Low,9000004800
C04802,Citizen_4802,F,1960-09-04,Unemployed,Middle,9000004801
C04803,Citizen_4803,M,2004-09-25,Farmer,Middle,9000004802
C04804,Citizen_4804,F,2007-07-27,Farmer,High,9000004803
C04805,Citizen_4805,M,2004-10-16,Agricultural Labour,Middle,9000004804
C04806,Citizen_4806,M,2009-09-27,Government Employee,Middle,9000004805
C04807,Citizen_4807,F,1996-06-09,Business Owner,High,9000004806
C04808,Citizen_4808,F,1961-07-01,Student,High,9000004807
C04809,Citizen_4809,M,1986-03-23,Retired,Middle,9000004808
C04810,Citizen_4810,F,1985-07-20,Government Employee,High,9000004809
C04811,Citizen_4811,F,1996-11-02,Retired,Middle,9000004810
C04812,Citizen_4812,M,1998-05-03,Business Owner,Low,9000004811
C04813,Citizen_4813,M,1978-10-12,Retired,High,9000004812
C04814,Citizen_4814,F,1987-03-11,Government Employee,High,9000004813
C04815,Citizen_4815,F,1989-07-25,Unemployed,High,9000004814
C04816,Citizen_4816,M,1998-06-07,Farmer,Low,9000004815
C04817,Citizen_4817,F,1978-08-05,Unemployed,Low,9000004816
C04818,Citizen_4818,F,1978-11-23,Unemployed,High,9000004817
C04819,Citizen_4819,F,1997-01-05,Unemployed,Low,9000004818
C04820,Citizen_4820,F,1984-02-04,Unemployed,Middle,9000004819
C04821,Citizen_4821,M,2009-12-18,Unemployed,Middle,9000004820
C04822,Citizen_4822,M,2009-04-10,Private Employee,Middle,9000004821
C04823,Citizen_4823,F,1995-10-21,Unemployed,Middle,9000004822
C04824,Citizen_4824,M,1967-07-12,Unemployed,Low,9000004823
C04825,Citizen_4825,F,2007-08-27,Business Owner,Low,9000004824
C04826,Citizen_4826,M,1964-06-27,Retired,Low,9000004825
C04827,Citizen_4827,M,1965-12-05,Student,Low,9000004826
C04828,Citizen_4828,F,1971-04-11,Private Employee,Middle,9000004827
C04829,Citizen_4829,F,1962-01-17,Student,High,9000004828
C04830,Citizen_4830,F,1998-07-03,Retired,Low,9000004829
C04831,Citizen_4831,M,1983-01-11,Private Employee,Low,9000004830
C04832,Citizen_4832,F,2006-04-11,Government Employee,Low,9000004831
C04833,Citizen_4833,M,2006-02-17,Business Owner,Middle,9000004832
C04834,Citizen_4834,F,1961-06-20,Government Employee,Middle,9000004833
C04835,Citizen_4835,M,1975-03-05,Agricultural Labour,Low,9000004834
C04836,Citizen_4836,M,1969-10-09,Business Owner,High,9000004835
C04837,Citizen_4837,M,2006-02-26,Business Owner,High,9000004836
C04838,Citizen_4838,M,1977-01-26,Retired,High,9000004837
C04839,Citizen_4839,M,1976-12-26,Government Employee,High,9000004838
